,Country,Year,Sex,Age,Suicides_no,Population,Suicides/100k_pop,Country-year,Hdi_for_year,Gdp_for_year($),Gdp_per_capita($),Generation,num_gen_column
19381,Portugal,1987,male,55-74 years,225,827812,27.18,Portugal1987,,"48,187,667,853",5138,G.I. Generation,1
19382,Portugal,1987,male,35-54 years,190,1126680,16.86,Portugal1987,,"48,187,667,853",5138,Silent,1
19383,Portugal,1987,female,75+ years,44,308299,14.27,Portugal1987,,"48,187,667,853",5138,G.I. Generation,0
19384,Portugal,1987,male,25-34 years,90,719493,12.51,Portugal1987,,"48,187,667,853",5138,Boomers,1
19385,Portugal,1987,male,15-24 years,80,833470,9.6,Portugal1987,,"48,187,667,853",5138,Generation X,1
19386,Portugal,1987,female,55-74 years,79,1003976,7.87,Portugal1987,,"48,187,667,853",5138,G.I. Generation,0
19387,Portugal,1987,female,35-54 years,69,1230247,5.61,Portugal1987,,"48,187,667,853",5138,Silent,0
19388,Portugal,1987,female,25-34 years,33,731428,4.51,Portugal1987,,"48,187,667,853",5138,Boomers,0
19389,Portugal,1987,female,15-24 years,24,816075,2.94,Portugal1987,,"48,187,667,853",5138,Generation X,0
19390,Portugal,1987,male,5-14 years,3,819857,0.37,Portugal1987,,"48,187,667,853",5138,Generation X,1
19391,Portugal,1987,female,5-14 years,2,787188,0.25,Portugal1987,,"48,187,667,853",5138,Generation X,0
19392,Portugal,1988,male,75+ years,94,181135,51.89,Portugal1988,,"56,352,797,354",5995,G.I. Generation,1
19393,Portugal,1988,male,55-74 years,231,841098,27.46,Portugal1988,,"56,352,797,354",5995,G.I. Generation,1
19394,Portugal,1988,male,35-54 years,171,1140322,15.0,Portugal1988,,"56,352,797,354",5995,Silent,1
19395,Portugal,1988,female,75+ years,31,317051,9.78,Portugal1988,,"56,352,797,354",5995,G.I. Generation,0
19396,Portugal,1988,male,25-34 years,67,721919,9.28,Portugal1988,,"56,352,797,354",5995,Boomers,1
19397,Portugal,1988,female,55-74 years,77,1016425,7.58,Portugal1988,,"56,352,797,354",5995,G.I. Generation,0
19398,Portugal,1988,male,15-24 years,56,825467,6.78,Portugal1988,,"56,352,797,354",5995,Generation X,1
19399,Portugal,1988,female,35-54 years,39,1239967,3.15,Portugal1988,,"56,352,797,354",5995,Silent,0
19400,Portugal,1988,female,15-24 years,25,807953,3.09,Portugal1988,,"56,352,797,354",5995,Generation X,0
19401,Portugal,1988,female,25-34 years,21,735778,2.85,Portugal1988,,"56,352,797,354",5995,Boomers,0
19402,Portugal,1988,male,5-14 years,4,803134,0.5,Portugal1988,,"56,352,797,354",5995,Generation X,1
19403,Portugal,1988,female,5-14 years,3,770232,0.39,Portugal1988,,"56,352,797,354",5995,Generation X,0
19404,Portugal,1989,male,75+ years,95,188250,50.46,Portugal1989,,"60,600,056,659",6436,G.I. Generation,1
19405,Portugal,1989,male,55-74 years,207,854371,24.23,Portugal1989,,"60,600,056,659",6436,G.I. Generation,1
19406,Portugal,1989,female,75+ years,40,325797,12.28,Portugal1989,,"60,600,056,659",6436,G.I. Generation,0
19407,Portugal,1989,male,25-34 years,80,719910,11.11,Portugal1989,,"60,600,056,659",6436,Boomers,1
19408,Portugal,1989,male,35-54 years,108,1156015,9.34,Portugal1989,,"60,600,056,659",6436,Silent,1
19409,Portugal,1989,female,55-74 years,77,1028424,7.49,Portugal1989,,"60,600,056,659",6436,G.I. Generation,0
19410,Portugal,1989,male,15-24 years,58,820559,7.07,Portugal1989,,"60,600,056,659",6436,Generation X,1
19411,Portugal,1989,female,35-54 years,46,1251913,3.67,Portugal1989,,"60,600,056,659",6436,Silent,0
19412,Portugal,1989,female,15-24 years,18,802614,2.24,Portugal1989,,"60,600,056,659",6436,Generation X,0
19413,Portugal,1989,female,25-34 years,14,736665,1.9,Portugal1989,,"60,600,056,659",6436,Boomers,0
19414,Portugal,1989,female,5-14 years,3,748772,0.4,Portugal1989,,"60,600,056,659",6436,Generation X,0
19415,Portugal,1989,male,5-14 years,1,781980,0.13,Portugal1989,,"60,600,056,659",6436,Generation X,1
19416,Portugal,1990,male,75+ years,111,195284,56.84,Portugal1990,0.71,"78,721,607,509",8356,G.I. Generation,1
19417,Portugal,1990,male,55-74 years,207,869989,23.79,Portugal1990,0.71,"78,721,607,509",8356,G.I. Generation,1
19418,Portugal,1990,female,75+ years,53,332685,15.93,Portugal1990,0.71,"78,721,607,509",8356,G.I. Generation,0
19419,Portugal,1990,male,25-34 years,106,712455,14.88,Portugal1990,0.71,"78,721,607,509",8356,Boomers,1
19420,Portugal,1990,male,35-54 years,151,1171924,12.88,Portugal1990,0.71,"78,721,607,509",8356,Silent,1
19421,Portugal,1990,male,15-24 years,62,821204,7.55,Portugal1990,0.71,"78,721,607,509",8356,Generation X,1
19422,Portugal,1990,female,55-74 years,68,1042954,6.52,Portugal1990,0.71,"78,721,607,509",8356,G.I. Generation,0
19423,Portugal,1990,female,35-54 years,55,1264949,4.35,Portugal1990,0.71,"78,721,607,509",8356,Silent,0
19424,Portugal,1990,female,25-34 years,27,732012,3.69,Portugal1990,0.71,"78,721,607,509",8356,Boomers,0
19425,Portugal,1990,female,15-24 years,25,802513,3.12,Portugal1990,0.71,"78,721,607,509",8356,Generation X,0
19426,Portugal,1990,male,5-14 years,5,753794,0.66,Portugal1990,0.71,"78,721,607,509",8356,Generation X,1
19427,Portugal,1990,female,5-14 years,0,721051,0.0,Portugal1990,0.71,"78,721,607,509",8356,Generation X,0
19428,Portugal,1991,male,75+ years,143,200213,71.42,Portugal1991,,"89,242,382,961",9483,G.I. Generation,1
19429,Portugal,1991,male,55-74 years,224,883383,25.36,Portugal1991,,"89,242,382,961",9483,Silent,1
19430,Portugal,1991,male,25-34 years,126,710104,17.74,Portugal1991,,"89,242,382,961",9483,Boomers,1
19431,Portugal,1991,male,35-54 years,156,1181062,13.21,Portugal1991,,"89,242,382,961",9483,Boomers,1
19432,Portugal,1991,female,75+ years,36,337928,10.65,Portugal1991,,"89,242,382,961",9483,G.I. Generation,0
19433,Portugal,1991,female,55-74 years,86,1057252,8.13,Portugal1991,,"89,242,382,961",9483,Silent,0
19434,Portugal,1991,male,15-24 years,58,823743,7.04,Portugal1991,,"89,242,382,961",9483,Generation X,1
19435,Portugal,1991,female,35-54 years,63,1272662,4.95,Portugal1991,,"89,242,382,961",9483,Boomers,0
19436,Portugal,1991,female,25-34 years,29,729991,3.97,Portugal1991,,"89,242,382,961",9483,Boomers,0
19437,Portugal,1991,female,15-24 years,17,804231,2.11,Portugal1991,,"89,242,382,961",9483,Generation X,0
19438,Portugal,1991,female,5-14 years,3,689186,0.44,Portugal1991,,"89,242,382,961",9483,Millenials,0
19439,Portugal,1991,male,5-14 years,1,720752,0.14,Portugal1991,,"89,242,382,961",9483,Millenials,1
19440,Portugal,1992,male,75+ years,126,204104,61.73,Portugal1992,,"107,602,689,041",11445,G.I. Generation,1
19441,Portugal,1992,male,55-74 years,214,892967,23.97,Portugal1992,,"107,602,689,041",11445,Silent,1
19442,Portugal,1992,male,25-34 years,93,714020,13.02,Portugal1992,,"107,602,689,041",11445,Boomers,1
19443,Portugal,1992,male,35-54 years,145,1188870,12.2,Portugal1992,,"107,602,689,041",11445,Boomers,1
19444,Portugal,1992,female,75+ years,40,344289,11.62,Portugal1992,,"107,602,689,041",11445,G.I. Generation,0
19445,Portugal,1992,female,55-74 years,84,1069050,7.86,Portugal1992,,"107,602,689,041",11445,Silent,0
19446,Portugal,1992,male,15-24 years,47,823502,5.71,Portugal1992,,"107,602,689,041",11445,Generation X,1
19447,Portugal,1992,female,35-54 years,62,1279526,4.85,Portugal1992,,"107,602,689,041",11445,Boomers,0
19448,Portugal,1992,female,25-34 years,33,732876,4.5,Portugal1992,,"107,602,689,041",11445,Boomers,0
19449,Portugal,1992,female,15-24 years,17,803379,2.12,Portugal1992,,"107,602,689,041",11445,Generation X,0
19450,Portugal,1992,male,5-14 years,5,689877,0.72,Portugal1992,,"107,602,689,041",11445,Millenials,1
19451,Portugal,1992,female,5-14 years,0,659097,0.0,Portugal1992,,"107,602,689,041",11445,Millenials,0
19452,Portugal,1993,male,75+ years,99,206778,47.88,Portugal1993,,"95,019,103,603",10098,G.I. Generation,1
19453,Portugal,1993,male,55-74 years,232,903714,25.67,Portugal1993,,"95,019,103,603",10098,Silent,1
19454,Portugal,1993,male,35-54 years,143,1200800,11.91,Portugal1993,,"95,019,103,603",10098,Boomers,1
19455,Portugal,1993,male,25-34 years,74,719282,10.29,Portugal1993,,"95,019,103,603",10098,Boomers,1
19456,Portugal,1993,female,75+ years,34,349176,9.74,Portugal1993,,"95,019,103,603",10098,G.I. Generation,0
19457,Portugal,1993,female,55-74 years,68,1082362,6.28,Portugal1993,,"95,019,103,603",10098,Silent,0
19458,Portugal,1993,male,15-24 years,36,820793,4.39,Portugal1993,,"95,019,103,603",10098,Generation X,1
19459,Portugal,1993,female,35-54 years,51,1290364,3.95,Portugal1993,,"95,019,103,603",10098,Boomers,0
19460,Portugal,1993,female,25-34 years,24,736460,3.26,Portugal1993,,"95,019,103,603",10098,Boomers,0
19461,Portugal,1993,female,15-24 years,16,800378,2.0,Portugal1993,,"95,019,103,603",10098,Generation X,0
19462,Portugal,1993,male,5-14 years,2,665003,0.3,Portugal1993,,"95,019,103,603",10098,Millenials,1
19463,Portugal,1993,female,5-14 years,1,634972,0.16,Portugal1993,,"95,019,103,603",10098,Millenials,0
19464,Portugal,1994,male,75+ years,99,210020,47.14,Portugal1994,,"99,698,453,261",10566,G.I. Generation,1
19465,Portugal,1994,male,55-74 years,198,914769,21.64,Portugal1994,,"99,698,453,261",10566,Silent,1
19466,Portugal,1994,male,35-54 years,159,1215121,13.09,Portugal1994,,"99,698,453,261",10566,Boomers,1
19467,Portugal,1994,male,25-34 years,87,726847,11.97,Portugal1994,,"99,698,453,261",10566,Boomers,1
19468,Portugal,1994,female,75+ years,41,354798,11.56,Portugal1994,,"99,698,453,261",10566,G.I. Generation,0
19469,Portugal,1994,female,55-74 years,62,1095880,5.66,Portugal1994,,"99,698,453,261",10566,Silent,0
19470,Portugal,1994,male,15-24 years,40,816152,4.9,Portugal1994,,"99,698,453,261",10566,Generation X,1
19471,Portugal,1994,female,35-54 years,40,1303044,3.07,Portugal1994,,"99,698,453,261",10566,Boomers,0
19472,Portugal,1994,female,25-34 years,17,741575,2.29,Portugal1994,,"99,698,453,261",10566,Boomers,0
19473,Portugal,1994,female,15-24 years,15,795915,1.88,Portugal1994,,"99,698,453,261",10566,Generation X,0
19474,Portugal,1994,male,5-14 years,4,645578,0.62,Portugal1994,,"99,698,453,261",10566,Millenials,1
19475,Portugal,1994,female,5-14 years,0,616310,0.0,Portugal1994,,"99,698,453,261",10566,Millenials,0
19476,Portugal,1995,male,75+ years,105,217126,48.36,Portugal1995,0.759,"118,133,634,072",12469,G.I. Generation,1
19477,Portugal,1995,male,55-74 years,205,922012,22.23,Portugal1995,0.759,"118,133,634,072",12469,Silent,1
19478,Portugal,1995,female,75+ years,45,365693,12.31,Portugal1995,0.759,"118,133,634,072",12469,G.I. Generation,0
19479,Portugal,1995,male,35-54 years,143,1234099,11.59,Portugal1995,0.759,"118,133,634,072",12469,Boomers,1
19480,Portugal,1995,male,25-34 years,79,734449,10.76,Portugal1995,0.759,"118,133,634,072",12469,Generation X,1
19481,Portugal,1995,female,55-74 years,75,1103607,6.8,Portugal1995,0.759,"118,133,634,072",12469,Silent,0
19482,Portugal,1995,male,15-24 years,48,810241,5.92,Portugal1995,0.759,"118,133,634,072",12469,Generation X,1
19483,Portugal,1995,female,35-54 years,61,1319819,4.62,Portugal1995,0.759,"118,133,634,072",12469,Boomers,0
19484,Portugal,1995,female,15-24 years,24,790668,3.04,Portugal1995,0.759,"118,133,634,072",12469,Generation X,0
19485,Portugal,1995,female,25-34 years,21,746855,2.81,Portugal1995,0.759,"118,133,634,072",12469,Generation X,0
19486,Portugal,1995,male,5-14 years,2,628984,0.32,Portugal1995,0.759,"118,133,634,072",12469,Millenials,1
19487,Portugal,1995,female,5-14 years,1,600291,0.17,Portugal1995,0.759,"118,133,634,072",12469,Millenials,0
19488,Portugal,1996,male,75+ years,125,225418,55.45,Portugal1996,,"122,629,812,841",12887,G.I. Generation,1
19489,Portugal,1996,male,55-74 years,168,925062,18.16,Portugal1996,,"122,629,812,841",12887,Silent,1
19490,Portugal,1996,female,75+ years,39,377816,10.32,Portugal1996,,"122,629,812,841",12887,G.I. Generation,0
19491,Portugal,1996,male,35-54 years,112,1257099,8.91,Portugal1996,,"122,629,812,841",12887,Boomers,1
19492,Portugal,1996,male,25-34 years,52,742474,7.0,Portugal1996,,"122,629,812,841",12887,Generation X,1
19493,Portugal,1996,female,55-74 years,65,1106628,5.87,Portugal1996,,"122,629,812,841",12887,Silent,0
19494,Portugal,1996,male,15-24 years,34,802017,4.24,Portugal1996,,"122,629,812,841",12887,Generation X,1
19495,Portugal,1996,female,35-54 years,32,1341116,2.39,Portugal1996,,"122,629,812,841",12887,Boomers,0
19496,Portugal,1996,female,25-34 years,13,752776,1.73,Portugal1996,,"122,629,812,841",12887,Generation X,0
19497,Portugal,1996,female,15-24 years,12,782814,1.53,Portugal1996,,"122,629,812,841",12887,Generation X,0
19498,Portugal,1996,female,5-14 years,1,587063,0.17,Portugal1996,,"122,629,812,841",12887,Millenials,0
19499,Portugal,1996,male,5-14 years,0,615677,0.0,Portugal1996,,"122,629,812,841",12887,Millenials,1
19500,Portugal,1997,male,75+ years,104,233341,44.57,Portugal1997,,"117,046,198,971",12237,G.I. Generation,1
19501,Portugal,1997,male,55-74 years,168,928588,18.09,Portugal1997,,"117,046,198,971",12237,Silent,1
19502,Portugal,1997,male,25-34 years,66,750974,8.79,Portugal1997,,"117,046,198,971",12237,Generation X,1
19503,Portugal,1997,male,35-54 years,110,1281488,8.58,Portugal1997,,"117,046,198,971",12237,Boomers,1
19504,Portugal,1997,female,75+ years,26,389094,6.68,Portugal1997,,"117,046,198,971",12237,G.I. Generation,0
19505,Portugal,1997,female,55-74 years,56,1110808,5.04,Portugal1997,,"117,046,198,971",12237,Silent,0
19506,Portugal,1997,male,15-24 years,34,792256,4.29,Portugal1997,,"117,046,198,971",12237,Generation X,1
19507,Portugal,1997,female,35-54 years,40,1364112,2.93,Portugal1997,,"117,046,198,971",12237,Boomers,0
19508,Portugal,1997,female,25-34 years,13,759306,1.71,Portugal1997,,"117,046,198,971",12237,Generation X,0
19509,Portugal,1997,female,15-24 years,9,772813,1.16,Portugal1997,,"117,046,198,971",12237,Generation X,0
19510,Portugal,1997,female,5-14 years,1,576490,0.17,Portugal1997,,"117,046,198,971",12237,Millenials,0
19511,Portugal,1997,male,5-14 years,1,605309,0.17,Portugal1997,,"117,046,198,971",12237,Millenials,1
19512,Portugal,1998,male,75+ years,84,241639,34.76,Portugal1998,,"123,981,736,420",12892,G.I. Generation,1
19513,Portugal,1998,male,55-74 years,153,934335,16.38,Portugal1998,,"123,981,736,420",12892,Silent,1
19514,Portugal,1998,female,75+ years,34,401444,8.47,Portugal1998,,"123,981,736,420",12892,G.I. Generation,0
19515,Portugal,1998,male,35-54 years,104,1305246,7.97,Portugal1998,,"123,981,736,420",12892,Boomers,1
19516,Portugal,1998,male,25-34 years,45,758867,5.93,Portugal1998,,"123,981,736,420",12892,Generation X,1
19517,Portugal,1998,female,55-74 years,59,1116623,5.28,Portugal1998,,"123,981,736,420",12892,Silent,0
19518,Portugal,1998,male,15-24 years,29,781857,3.71,Portugal1998,,"123,981,736,420",12892,Generation X,1
19519,Portugal,1998,female,35-54 years,30,1385950,2.16,Portugal1998,,"123,981,736,420",12892,Boomers,0
19520,Portugal,1998,female,25-34 years,11,765333,1.44,Portugal1998,,"123,981,736,420",12892,Generation X,0
19521,Portugal,1998,female,15-24 years,6,761601,0.79,Portugal1998,,"123,981,736,420",12892,Generation X,0
19522,Portugal,1998,male,5-14 years,1,596248,0.17,Portugal1998,,"123,981,736,420",12892,Millenials,1
19523,Portugal,1998,female,5-14 years,0,567967,0.0,Portugal1998,,"123,981,736,420",12892,Millenials,0
19524,Portugal,1999,male,75+ years,96,250216,38.37,Portugal1999,,"127,465,545,493",13180,G.I. Generation,1
19525,Portugal,1999,male,55-74 years,141,941388,14.98,Portugal1999,,"127,465,545,493",13180,Silent,1
19526,Portugal,1999,female,75+ years,45,414314,10.86,Portugal1999,,"127,465,545,493",13180,G.I. Generation,0
19527,Portugal,1999,male,35-54 years,108,1329116,8.13,Portugal1999,,"127,465,545,493",13180,Boomers,1
19528,Portugal,1999,male,25-34 years,40,767148,5.21,Portugal1999,,"127,465,545,493",13180,Generation X,1
19529,Portugal,1999,female,55-74 years,46,1123838,4.09,Portugal1999,,"127,465,545,493",13180,Silent,0
19530,Portugal,1999,male,15-24 years,21,769488,2.73,Portugal1999,,"127,465,545,493",13180,Generation X,1
19531,Portugal,1999,female,25-34 years,13,771565,1.68,Portugal1999,,"127,465,545,493",13180,Generation X,0
19532,Portugal,1999,female,35-54 years,23,1407201,1.63,Portugal1999,,"127,465,545,493",13180,Boomers,0
19533,Portugal,1999,female,15-24 years,8,748095,1.07,Portugal1999,,"127,465,545,493",13180,Generation X,0
19534,Portugal,1999,female,5-14 years,3,560516,0.54,Portugal1999,,"127,465,545,493",13180,Millenials,0
19535,Portugal,1999,male,5-14 years,1,588472,0.17,Portugal1999,,"127,465,545,493",13180,Millenials,1
19536,Portugal,2000,male,75+ years,105,260379,40.33,Portugal2000,0.782,"118,358,489,958",12152,G.I. Generation,1
19537,Portugal,2000,male,55-74 years,143,951836,15.02,Portugal2000,0.782,"118,358,489,958",12152,Silent,1
19538,Portugal,2000,male,35-54 years,101,1354391,7.46,Portugal2000,0.782,"118,358,489,958",12152,Boomers,1
19539,Portugal,2000,female,75+ years,31,429204,7.22,Portugal2000,0.782,"118,358,489,958",12152,G.I. Generation,0
19540,Portugal,2000,male,25-34 years,40,776214,5.15,Portugal2000,0.782,"118,358,489,958",12152,Generation X,1
19541,Portugal,2000,male,15-24 years,28,756755,3.7,Portugal2000,0.782,"118,358,489,958",12152,Generation X,1
19542,Portugal,2000,female,55-74 years,38,1134765,3.35,Portugal2000,0.782,"118,358,489,958",12152,Silent,0
19543,Portugal,2000,female,35-54 years,22,1428612,1.54,Portugal2000,0.782,"118,358,489,958",12152,Boomers,0
19544,Portugal,2000,female,25-34 years,9,778058,1.16,Portugal2000,0.782,"118,358,489,958",12152,Generation X,0
19545,Portugal,2000,female,15-24 years,7,734617,0.95,Portugal2000,0.782,"118,358,489,958",12152,Generation X,0
19546,Portugal,2000,female,5-14 years,0,553311,0.0,Portugal2000,0.782,"118,358,489,958",12152,Millenials,0
19547,Portugal,2000,male,5-14 years,0,581943,0.0,Portugal2000,0.782,"118,358,489,958",12152,Millenials,1
19548,Portugal,2001,male,75+ years,132,270471,48.8,Portugal2001,,"121,545,880,984",12391,Silent,1
19549,Portugal,2001,male,55-74 years,179,962517,18.6,Portugal2001,,"121,545,880,984",12391,Silent,1
19550,Portugal,2001,male,25-34 years,88,788070,11.17,Portugal2001,,"121,545,880,984",12391,Generation X,1
19551,Portugal,2001,male,35-54 years,145,1378448,10.52,Portugal2001,,"121,545,880,984",12391,Boomers,1
19552,Portugal,2001,female,75+ years,40,444610,9.0,Portugal2001,,"121,545,880,984",12391,Silent,0
19553,Portugal,2001,female,55-74 years,65,1145478,5.67,Portugal2001,,"121,545,880,984",12391,Silent,0
19554,Portugal,2001,male,15-24 years,41,739952,5.54,Portugal2001,,"121,545,880,984",12391,Millenials,1
19555,Portugal,2001,female,35-54 years,48,1448912,3.31,Portugal2001,,"121,545,880,984",12391,Boomers,0
19556,Portugal,2001,female,25-34 years,13,787868,1.65,Portugal2001,,"121,545,880,984",12391,Generation X,0
19557,Portugal,2001,female,15-24 years,8,717211,1.12,Portugal2001,,"121,545,880,984",12391,Millenials,0
19558,Portugal,2001,female,5-14 years,1,547872,0.18,Portugal2001,,"121,545,880,984",12391,Millenials,0
19559,Portugal,2001,male,5-14 years,1,578127,0.17,Portugal2001,,"121,545,880,984",12391,Millenials,1
19560,Portugal,2002,male,75+ years,188,277989,67.63,Portugal2002,,"134,228,697,534",13614,Silent,1
19561,Portugal,2002,male,55-74 years,305,970633,31.42,Portugal2002,,"134,228,697,534",13614,Silent,1
19562,Portugal,2002,male,35-54 years,284,1398674,20.3,Portugal2002,,"134,228,697,534",13614,Boomers,1
19563,Portugal,2002,male,25-34 years,118,799894,14.75,Portugal2002,,"134,228,697,534",13614,Generation X,1
19564,Portugal,2002,female,75+ years,55,457011,12.03,Portugal2002,,"134,228,697,534",13614,Silent,0
19565,Portugal,2002,female,55-74 years,87,1154273,7.54,Portugal2002,,"134,228,697,534",13614,Silent,0
19566,Portugal,2002,male,15-24 years,50,716414,6.98,Portugal2002,,"134,228,697,534",13614,Millenials,1
19567,Portugal,2002,female,35-54 years,81,1468439,5.52,Portugal2002,,"134,228,697,534",13614,Boomers,0
19568,Portugal,2002,female,25-34 years,28,800649,3.5,Portugal2002,,"134,228,697,534",13614,Generation X,0
19569,Portugal,2002,female,15-24 years,10,694535,1.44,Portugal2002,,"134,228,697,534",13614,Millenials,0
19570,Portugal,2002,female,5-14 years,2,545281,0.37,Portugal2002,,"134,228,697,534",13614,Millenials,0
19571,Portugal,2002,male,5-14 years,2,576040,0.35,Portugal2002,,"134,228,697,534",13614,Millenials,1
19572,Portugal,2003,male,75+ years,197,284603,69.22,Portugal2003,,"164,964,195,260",16671,Silent,1
19573,Portugal,2003,male,55-74 years,287,980972,29.26,Portugal2003,,"164,964,195,260",16671,Silent,1
19574,Portugal,2003,male,35-54 years,263,1412952,18.61,Portugal2003,,"164,964,195,260",16671,Boomers,1
19575,Portugal,2003,male,25-34 years,103,805301,12.79,Portugal2003,,"164,964,195,260",16671,Generation X,1
19576,Portugal,2003,female,75+ years,58,468138,12.39,Portugal2003,,"164,964,195,260",16671,Silent,0
19577,Portugal,2003,female,55-74 years,101,1165788,8.66,Portugal2003,,"164,964,195,260",16671,Silent,0
19578,Portugal,2003,male,15-24 years,39,693733,5.62,Portugal2003,,"164,964,195,260",16671,Millenials,1
19579,Portugal,2003,female,35-54 years,66,1483262,4.45,Portugal2003,,"164,964,195,260",16671,Boomers,0
19580,Portugal,2003,female,25-34 years,31,809290,3.83,Portugal2003,,"164,964,195,260",16671,Generation X,0
19581,Portugal,2003,female,15-24 years,11,672993,1.63,Portugal2003,,"164,964,195,260",16671,Millenials,0
19582,Portugal,2003,female,5-14 years,0,544037,0.0,Portugal2003,,"164,964,195,260",16671,Millenials,0
19583,Portugal,2003,male,5-14 years,0,573940,0.0,Portugal2003,,"164,964,195,260",16671,Millenials,1
19584,Portugal,2007,male,75+ years,202,321263,62.88,Portugal2007,,"240,169,336,162",24003,Silent,1
19585,Portugal,2007,male,55-74 years,245,1027686,23.84,Portugal2007,,"240,169,336,162",24003,Silent,1
19586,Portugal,2007,male,35-54 years,207,1460075,14.18,Portugal2007,,"240,169,336,162",24003,Boomers,1
19587,Portugal,2007,female,75+ years,62,525914,11.79,Portugal2007,,"240,169,336,162",24003,Silent,0
19588,Portugal,2007,male,25-34 years,71,786823,9.02,Portugal2007,,"240,169,336,162",24003,Generation X,1
19589,Portugal,2007,female,55-74 years,101,1211662,8.34,Portugal2007,,"240,169,336,162",24003,Silent,0
19590,Portugal,2007,female,35-54 years,75,1535559,4.88,Portugal2007,,"240,169,336,162",24003,Boomers,0
19591,Portugal,2007,male,15-24 years,26,623691,4.17,Portugal2007,,"240,169,336,162",24003,Millenials,1
19592,Portugal,2007,female,25-34 years,18,799081,2.25,Portugal2007,,"240,169,336,162",24003,Generation X,0
19593,Portugal,2007,female,15-24 years,11,600807,1.83,Portugal2007,,"240,169,336,162",24003,Millenials,0
19594,Portugal,2007,female,5-14 years,2,541722,0.37,Portugal2007,,"240,169,336,162",24003,Generation Z,0
19595,Portugal,2007,male,5-14 years,0,571430,0.0,Portugal2007,,"240,169,336,162",24003,Generation Z,1
19596,Portugal,2008,male,75+ years,198,331536,59.72,Portugal2008,,"262,007,590,450",26121,Silent,1
19597,Portugal,2008,male,55-74 years,256,1038777,24.64,Portugal2008,,"262,007,590,450",26121,Silent,1
19598,Portugal,2008,male,35-54 years,236,1474833,16.0,Portugal2008,,"262,007,590,450",26121,Boomers,1
19599,Portugal,2008,female,75+ years,58,542185,10.7,Portugal2008,,"262,007,590,450",26121,Silent,0
19600,Portugal,2008,male,25-34 years,75,772208,9.71,Portugal2008,,"262,007,590,450",26121,Generation X,1
19601,Portugal,2008,female,55-74 years,98,1222971,8.01,Portugal2008,,"262,007,590,450",26121,Silent,0
19602,Portugal,2008,male,15-24 years,27,610336,4.42,Portugal2008,,"262,007,590,450",26121,Millenials,1
19603,Portugal,2008,female,35-54 years,64,1552092,4.12,Portugal2008,,"262,007,590,450",26121,Boomers,0
19604,Portugal,2008,female,25-34 years,17,786674,2.16,Portugal2008,,"262,007,590,450",26121,Generation X,0
19605,Portugal,2008,female,15-24 years,7,589161,1.19,Portugal2008,,"262,007,590,450",26121,Millenials,0
19606,Portugal,2008,male,5-14 years,2,569683,0.35,Portugal2008,,"262,007,590,450",26121,Generation Z,1
19607,Portugal,2008,female,5-14 years,0,540184,0.0,Portugal2008,,"262,007,590,450",26121,Generation Z,0
19608,Portugal,2009,male,75+ years,202,341119,59.22,Portugal2009,,"243,745,748,819",24254,Silent,1
19609,Portugal,2009,male,55-74 years,250,1050939,23.79,Portugal2009,,"243,745,748,819",24254,Silent,1
19610,Portugal,2009,male,35-54 years,235,1490036,15.77,Portugal2009,,"243,745,748,819",24254,Boomers,1
19611,Portugal,2009,female,75+ years,58,557541,10.4,Portugal2009,,"243,745,748,819",24254,Silent,0
19612,Portugal,2009,male,25-34 years,74,752496,9.83,Portugal2009,,"243,745,748,819",24254,Generation X,1
19613,Portugal,2009,male,15-24 years,41,597960,6.86,Portugal2009,,"243,745,748,819",24254,Millenials,1
19614,Portugal,2009,female,55-74 years,74,1234820,5.99,Portugal2009,,"243,745,748,819",24254,Silent,0
19615,Portugal,2009,female,35-54 years,66,1570466,4.2,Portugal2009,,"243,745,748,819",24254,Boomers,0
19616,Portugal,2009,female,25-34 years,16,769405,2.08,Portugal2009,,"243,745,748,819",24254,Generation X,0
19617,Portugal,2009,female,15-24 years,8,578987,1.38,Portugal2009,,"243,745,748,819",24254,Millenials,0
19618,Portugal,2009,male,5-14 years,1,567117,0.18,Portugal2009,,"243,745,748,819",24254,Generation Z,1
19619,Portugal,2009,female,5-14 years,0,539032,0.0,Portugal2009,,"243,745,748,819",24254,Generation Z,0
19620,Portugal,2010,male,75+ years,233,352383,66.12,Portugal2010,0.819,"238,303,443,425",23673,Silent,1
19621,Portugal,2010,male,55-74 years,257,1063945,24.16,Portugal2010,0.819,"238,303,443,425",23673,Silent,1
19622,Portugal,2010,male,35-54 years,258,1505279,17.14,Portugal2010,0.819,"238,303,443,425",23673,Generation X,1
19623,Portugal,2010,female,75+ years,64,576570,11.1,Portugal2010,0.819,"238,303,443,425",23673,Silent,0
19624,Portugal,2010,male,25-34 years,58,726634,7.98,Portugal2010,0.819,"238,303,443,425",23673,Generation X,1
19625,Portugal,2010,female,55-74 years,89,1247958,7.13,Portugal2010,0.819,"238,303,443,425",23673,Silent,0
19626,Portugal,2010,male,15-24 years,27,587910,4.59,Portugal2010,0.819,"238,303,443,425",23673,Millenials,1
19627,Portugal,2010,female,35-54 years,72,1588670,4.53,Portugal2010,0.819,"238,303,443,425",23673,Generation X,0
19628,Portugal,2010,female,25-34 years,27,746475,3.62,Portugal2010,0.819,"238,303,443,425",23673,Generation X,0
19629,Portugal,2010,female,15-24 years,12,570703,2.1,Portugal2010,0.819,"238,303,443,425",23673,Millenials,0
